approved_symbol,hgnc_id,gene_name_reported,source,source_count,source_evidence
IQCB1,28949,IQCB1,35140360; 33512896; 31096956; 30087219; 25851290; 24674142; 23446637; 21866095; 21220633; 20922698; 20881296; 20652329; 20007846; 19508969; 19118152; 18175055; 18076122; 17617513; 17061121; 16291722,28,TRUE
IQGAP1,6110,IQGAP1,17086182,1,FALSE
IRAK1,6112,IRAK1,19288030,1,FALSE
IRF1,6116,IRF1,25100047,1,FALSE
IRF2,6117,IRF2,27576016; 25100047,2,FALSE
IRF3,6118,IRF3,25100047,2,FALSE
IRF5,6120,IRF5,34736521,2,FALSE
IRF9,6131,IRF9,34736521,2,FALSE
IRS1,6125,IRS1,28757432; 26334876; 25463099; 7989470,5,TRUE
ISG15,4053,ISG15,34736521; 33482855,3,TRUE
IST1,28977,IST1,29436780,1,FALSE
ITGA1,6134,ITGA1,34127828,1,FALSE
ITGA2,6137,ITGA2,21765051,1,FALSE
ITGA3,6139,ITGA3,34751145; 24902943,5,TRUE
ITGA4,6140,ITGA4,8731104,1,FALSE
ITGA6,6142,ITGA6,28043890,2,FALSE
ITGA8,6144,ITGA8,36089563; 24700879,3,TRUE
ITGAL,6148,ITGAL,8731104,1,FALSE
ITGAM,6149,ITGAM,32325141; 22147912; 19939855,3,TRUE
ITGB1,6153,ITGB1,36623684; 24642466; 9686681,3,TRUE
ITGB4,6158,ITGB4,29138824,1,FALSE
ITPR1,6180,ITPR1,27039371,2,FALSE
ITPR3,6182,ITPR3,35760123; 30197885; 22456092; 21331231; 19854836,7,TRUE
ITSN1,6183,ITSN1,30721404; 29773874,2,FALSE
ITSN2,6184,ITSN2,37032986; 29773874,3,TRUE
JADE1,30027,JADE1,22654112,1,FALSE
JAG1,6188,JAG1,34399559; 33008311; 26697755; 24865822; 23752887; 26064488; 22105858; 20042397,8,TRUE
JAK2,6192,JAK2,36811053; 34687616; 33643601; 27889755; 26984954; 27512790; 25366011; 24416790; 19633771,12,TRUE
JAK3,6193,JAK3,19282076,2,FALSE
JAZF1,28917,JAZF1,23193183,1,FALSE
JPH2,14202,JPH2,32879264,1,FALSE
JPH3,14203,JPH3,19724895,1,FALSE
JUN,6204,JUN,16049073; 10207066,4,TRUE
JUNB,6205,JUNB,29655784; 22570239; 18458324; 11912216,4,TRUE
JUND,6206,JUND,7762070,1,FALSE
KANK1,19309,KANK1,34449692; 31520189,2,FALSE
KATNIP,29068,KATNIP,36580738,1,FALSE
KCNA10,6219,KCNA10,26108971,1,FALSE
KCND3,6239,KCND3,26108971,1,FALSE
KCNJ1,6255,KCNJ1,36993809; 32488762; 29942493; 24578125; 21932010; 21081491; 10561751; 9580661,8,TRUE
KCNJ10,6256,KCNJ10,34607911,1,FALSE
KCNJ11,6257,KCNJ11,36314849; 22513821; 19578796; 18301398,4,TRUE
KCNJ5,6266,KCNJ5,29165597; 25906099,2,FALSE
KCNK3,6278,KCNK3,30382560,1,FALSE
KCNK5,6280,KCNK5,27228168; 25725245,2,FALSE
KCNMA1,6284,KCNMA1,30104322,1,FALSE
KCNMB1,6285,KCNMB1,20861615,1,FALSE
KCNQ1,6294,KCNQ1,34750480; 28502589; 23193183; 10607831,5,TRUE
KCNQ1OT1,6295,KCNQ1OT1,12138139,1,FALSE
KCNQ5,6299,KCNQ5,36045113,1,FALSE
KDM5C,11114,KDM5C,32860304,1,FALSE
KDM6A,12637,KDM6A,34570271,1,FALSE
KDR,6307,KDR,31973092,2,FALSE
KEAP1,23177,KEAP1,34009558; 27484495; 26974313,4,TRUE
KIAA0319,21580,KIAA0319,18063668,1,FALSE
KIAA0586,19960,KIAA0586,36580738; 29146704; 28125082,3,TRUE
KIAA0753,29110,KIAA0753,28289185; 28125082,2,FALSE
KIF19,26735,KIF19,29527510,2,FALSE
KIF3A,6319,KIF3A,21670265; 19573802; 17825558; 17204494; 16950792,6,TRUE
KIF7,30497,KIF7,36580738; 20301500,2,FALSE
KIR3DL1,6338,KIR3DL1,28942035,5,TRUE
KIR3DL3,16312,KIR3DL3,28942035,1,FALSE
KIR3DS1,6340,KIR3DS1,28942035,1,FALSE
KIT,6342,KIT,36654513; 34688127; 34695767; 34354814; 30637949; 25741140; 22009637,8,TRUE
KL,6344,KL,34673637; 33391738; 33219692; 32571212; 32005658; 31924810; 31013726; 29046474; 28771600; 27215557; 27088846; 25695404; 20466664; 19419323; 19190675; 17332731,23,TRUE
KLF12,6346,KLF12,29475398,1,FALSE
KLF14,23025,KLF14,23193183,1,FALSE
KLF4,6348,KLF4,33202306; 22142803,2,FALSE
KLHL3,6354,KLHL3,35093948; 34159796; 32286498; 22073419,5,TRUE
KLK1,6357,KLK1,11849458,2,FALSE
KLK10,6358,KLK10,16103744,3,TRUE
KLK3,6364,KLK3,11031105,1,FALSE
KLK4,6365,KLK4,35385482; 29489063; 11849458; 11031105,5,TRUE
KMO,6381,KMO,27020856,1,FALSE
KMT2B,15840,KMT2B,30584530; 23535010,2,FALSE
KMT2C,13726,KMT2C,32860304; 32604168,3,TRUE
KMT2D,7133,KMT2D,34570271; 30955891,3,TRUE
KNG1,6383,KNG1,30283089; 27881662; 23398808,4,TRUE
KRAS,6407,KRAS,36170616; 27610015,2,FALSE
KRIT1,1573,KRIT1,29887830,2,FALSE
KRT19,6436,KRT19,27610015; 26970085,2,FALSE
KRT6B,6444,KRT6B,36444934,1,FALSE
KRT7,6445,KRT7,36170616; 34246230; 25081542,3,TRUE
L1CAM,6470,L1CAM,36170616,1,FALSE
LAMA2,6482,LAMA2,34565340,1,FALSE
LAMA3,6483,LAMA3,20301304,1,FALSE
LAMA5,6485,LAMA5,36714636; 35419542; 30808327; 29764427; 29534211,5,TRUE
LAMB2,6487,LAMB2,36829142; 36035137; 35619972; 33476040; 31520189; 30721404; 30099615; 29663071; 29673759; 29138824; 29038887; 27573339; 27130041; 27004562; 26108971; 24742477; 23679161; 23595123; 21236492; 21125408; 20556798; 18065803; 17943323; 17256789; 16921188,26,TRUE
LAMB3,6490,LAMB3,20301304; 29138824,2,FALSE
LAMC2,6493,LAMC2,20301304,1,FALSE
LARP4B,28987,LARP4B,33137338,1,FALSE
LARS1,6512,LARS1,26537577,1,FALSE
LARS2,17095,LARS2,26537577,1,FALSE
LATS1,6514,LATS1,21555462,1,FALSE
LBP,6517,LBP,24785111,2,FALSE
LCAT,6522,LCAT,36644204; 35242572; 35065092; 34789074; 34256778; 32998975; 32618730; 31103331; 30563940; 30529744; 28942093; 27960011; 27766813; 26546829; 23522979; 22658148; 22108153; 21809306; 806250,26,TRUE
LCN2,6526,LCN2,35291551; 35236774; 33853719; 30185654; 28583565; 24941494,9,TRUE
LDLR,6547,LDLR,34556050; 34385667; 34100221; 31929604; 29398675; 28242176; 26632531; 26546829; 21777527,17,TRUE
LDLRAP1,18640,LDLRAP1,26546829,1,FALSE
LECT2,6550,LECT2,35572989; 32024381; 24522497,3,TRUE
LEF1,6551,LEF1,28796175,1,FALSE
LEP,6553,LEP,23925522; 20140086; 21694920; 11774095; 9867085; 9607179,9,TRUE
LEPR,6554,LEPR,32983895; 24939912; 22810975,4,TRUE
LGALS1,6561,LGALS1,27036738,1,FALSE
LGALS3,6563,LGALS3,29513071; 27036738,2,FALSE
LGALS4,6565,LGALS4,19491093,1,FALSE
LGALS9,6570,LGALS9,15086896,1,FALSE
LGR4,13299,LGR4,24519938,2,FALSE
LIF,6596,LIF,28334964,2,FALSE
LIFR,6597,LIFR,32179912; 28334964,3,TRUE
LIPC,6619,LIPC,35120996,1,FALSE
LMF1,14154,LMF1,33193106; 26546829,2,FALSE
LMNA,6636,LMNA,31383942; 20301598; 28686329; 28620495; 19859838; 19011997; 17152860,13,TRUE
LMX1B,6654,LMX1B,20301311; 36646731; 36434354; 36325261; 34880561; 34545091; 33814499; 33725694; 32963778; 32774956; 32457516; 31865346; 31053111; 29973660; 29650765; 29246420; 29138824; 28059119; 26560070; 25713721; 25408626; 24042019; 23687361; 26064490; 19194568; 19222527; 18535845; 15996164; 15928687; 11175791; 10966502; 10571942; 9618165,35,TRUE
LOXL4,17171,LOXL4,34565340,1,FALSE
LPA,6667,LPA,35534298; 32277301; 28838919; 26632531; 16840570; 15820086; 8593125,19,TRUE
LPGAT1,28985,LPGAT1,23505186,2,FALSE
LPL,6677,LPL,33193106; 27133274; 26546829; 15189363,5,TRUE
LRBA,1742,LRBA,32581362; 32219082,2,FALSE
LRIG2,20889,LRIG2,30885509; 23967498; 23832138; 23584850,5,TRUE
LRP1B,6693,LRP1B,36725383,2,FALSE
LRP2,6694,LRP2,36386835; 36340038; 33103447; 32571490; 29779033; 29558500; 29687770; 27197912; 25165176; 24876117; 24029420; 18455850; 18019214; 15800120,22,TRUE
LRP4,6696,LRP4,27005479,1,FALSE
LRP5,6697,LRP5,30652979; 30135240; 29038287; 28782656; 27552964; 27259053; 27005479; 25920554; 24706814; 21876774,13,TRUE
LRP6,6698,LRP6,21876774,1,FALSE
LRRK2,18618,LRRK2,28099919,1,FALSE
LSM14A,24489,LSM14A,35763030,1,FALSE
LSS,6708,LSS,26667413,3,TRUE
LTA,6709,LTA,21765051,1,FALSE
LTF,6720,LTF,30784661,1,FALSE
LY6E,6727,LY6E,34736521,2,FALSE
LYG1,27014,LYG1,30784661,1,FALSE
LYPLAL1,20440,LYPLAL1,28757432,1,FALSE
LYZ,6740,LYZ,31395023; 21988333; 12832750,5,TRUE
LYZL2,29613,LYZL2,23064961,1,FALSE
LZTFL1,6741,LZTFL1,28624958; 27659767,2,FALSE
MAF,6776,MAF,34976764; 34217267; 33762508; 31390148,5,TRUE
MAFA,23145,MAFA,33762508,1,FALSE
MAFB,6408,MAFB,36646731; 35956038; 34122504; 33975323; 33988298; 33762508; 33506078; 32278749; 30305815; 30208859; 29779709; 23956186; 23670161,16,TRUE
MAFG,6781,MAFG,34089082,1,FALSE
MAGED2,16353,MAGED2,30541139; 29146702,2,FALSE
MAGI2,18957,MAGI2,36693108; 31010479; 29773874; 27932480,5,TRUE
MALL,6818,MALL,9326933,1,FALSE
MALT1,6819,MALT1,23727064,1,FALSE
MAML2,16259,MAML2,29687770,1,FALSE
MANBA,6831,MANBA,34070965; 33441424; 28575649,5,TRUE
MANF,15461,MANF,30099615,2,FALSE
MAP2K1,6840,MAP2K1,28168444,1,FALSE
MAP2K2,6842,MAP2K2,28168444,1,FALSE
MAP2K5,6845,MAP2K5,24433515; 21572129,2,FALSE
MAP2K7,6847,MAP2K7,28168444; 27356569; 21118718; 20875407,4,TRUE
MAP3K1,6848,MAP3K1,28757432; 20923779,4,TRUE
MAP3K14,6853,MAP3K14,30926358,3,TRUE
MAP3K7,6859,MAP3K7,36745138,1,FALSE
MAP4K2,6864,MAP4K2,29558500,1,FALSE
MAPK1,6871,MAPK1,36745138; 35328738; 34328226; 33308138; 32384474; 30375624; 29897930; 28615245; 27356569; 27512790; 24416790; 24184483; 24193408; 23020131; 24058776; 21392577; 21118718; 20875407; 19943112; 19285554; 18347614; 17669261; 17396115; 16790429; 11854320,37,TRUE
MAPK11,6873,MAPK11,24583054,1,FALSE
MAPK14,6876,MAPK14,37033943; 29180397; 28993480; 9497315,4,TRUE
MAPK3,6877,MAPK3,28409346; 24193408; 23020131; 19943112; 19285554; 18347614; 17669261,7,TRUE
MAPK8,6881,MAPK8,36745138; 26699492; 20923779; 11912216; 10207066; 9497315,8,TRUE
MAPK9,6886,MAPK9,26699492,1,FALSE
MAPRE1,6890,MAPRE1,19573802,1,FALSE
MAPT,6893,MAPT,33930186; 18272659,2,FALSE
MASP1,6901,MASP1,33729332,3,TRUE
MASP2,6902,MASP2,33729332; 21974696,4,TRUE
MBL2,6922,MBL2,35195918; 33729332; 31014550; 27820718; 25973081; 24850777; 21974696; 21054877; 17610319; 16115848,24,TRUE
MBL3P,2221,MBL3P,21694925,1,FALSE
MBOAT7,15505,MBOAT7,35327522; 33851883; 31505904,4,TRUE
MBP,6925,MBP,20728296,1,FALSE
MC1R,6929,MC1R,27270328,2,FALSE
MC2R,6930,MC2R,16001333,2,FALSE
MC4R,6932,MC4R,36045113; 25103139; 23727064,4,TRUE
MCHR1,4479,MCHR1,30809247,1,FALSE
MCL1,6943,MCL1,26108665,1,FALSE
MCM3,6945,MCM3,10780780,1,FALSE
MCOLN1,13356,MCOLN1,11013137,2,FALSE
MCTP2,25636,MCTP2,24871321; 23028342,2,FALSE
MDH2,6971,MDH2,36159820,1,FALSE
MDM2,6973,MDM2,36165233; 23749457,2,FALSE
MECOM,3498,MECOM,18458324,1,FALSE
MED29,23074,MED29,10762296,1,FALSE
MEF2C,6996,MEF2C,26805783,1,FALSE
MEFV,6998,MEFV,35619972; 33927906; 29559814; 28859624; 27956278; 29901013; 25213327; 24314942; 23239212; 21358337; 19774408; 17657110; 15621109; 15481855; 12908875; 12781406; 11760404; 11156548; 9572633,21,TRUE
MEIS1,7000,MEIS1,24433515; 21572129,2,FALSE
MEN1,7010,MEN1,30641519; 21744088; 21318141; 15619041; 10770180; 10396361; 9626148; 8954016,13,TRUE
MEPE,13361,MEPE,22339660,1,FALSE
MERTK,7027,MERTK,36332927,1,FALSE
MET,7029,MET,19418834; 19097356; 15448018; 11898128; 9502393,7,TRUE
MFN2,16877,MFN2,31138767; 31064883,4,TRUE
MGAT4C,30871,MGAT4C,31092297,1,FALSE
MGME1,16205,MGME1,35533204,2,FALSE
MGP,7060,MGP,32313061; 31924810; 19004191; 16076356,6,TRUE
MICB,7091,MICB,27433477,1,FALSE
MIF,7097,MIF,34740465; 33923087,3,TRUE
MIP,7103,MIP,34385667; 29947569,2,FALSE
MIR107,31496,MIR107,25392232,1,FALSE
MIR10A,31497,MIR10A,21518438,1,FALSE
MIR1207,35273,MIR1207,24204837,1,FALSE
MIR125A,31505,MIR125A,26563755,1,FALSE
MIR143,31530,MIR143,33484447,3,TRUE
MIR145,31532,MIR145,36745138; 33484447,2,FALSE
MIR146A,31533,MIR146A,36745138; 31984489; 24978643,3,TRUE
MIR149,31536,MIR149,24978643,1,FALSE
MIR17,31547,MIR17,32724471; 31515477; 28205547; 19821056,7,TRUE
MIR17HG,23564,MIR17HG,36045113; 28205547; 24511118,3,TRUE
MIR182,31553,MIR182,32724471; 21518438,2,FALSE
MIR193A,31563,MIR193A,31241995,1,FALSE
MIR196A2,31568,MIR196A2,31984489; 24978643,2,FALSE
MIR200A,31578,MIR200A,21518438,1,FALSE
MIR200C,31580,MIR200C,32724471,1,FALSE
MIR204,31582,MIR204,21518438,1,FALSE
MIR20B,32024,MIR20B,36745138,1,FALSE
MIR21,31586,MIR21,35806283; 35547199; 30808234,4,TRUE
MIR214,31591,MIR214,24158985,1,FALSE
MIR221,31601,MIR221,36745138,1,FALSE
MIR223,31603,MIR223,36745138,2,FALSE
MIR27A,31613,MIR27A,31984489,1,FALSE
MIR3651,38897,MIR3651,22411058,1,FALSE
MIR423,31880,MIR423,31984489,1,FALSE
MIR429,13784,MIR429,21518438,1,FALSE
MIR4660,41861,MIR4660,30852714,2,FALSE
MIR488,32073,MIR488,21518438,1,FALSE
MIR499A,32133,MIR499A,34934434; 31984489; 24978643,5,TRUE
MIR605,32861,MIR605,31984489,1,FALSE
MIR96,31648,MIR96,21518438,1,FALSE
MKRN1,7112,MKRN1,16882727,1,FALSE
MKS1,7121,MKS1,28624958; 27659767; 25966130; 21493627; 20150540; 19109428,8,TRUE
MLKL,26617,MLKL,36745138,2,FALSE
MME,7154,MME,24594573; 15800120; 15464186,9,TRUE
MMP1,7155,MMP1,19578796; 19424605; 19406964,3,TRUE
MMP2,7166,MMP2,35474272; 27461219; 22302011; 16509766; 12048202; 9655338,11,TRUE
MMP3,7173,MMP3,27005479; 19424605; 19406964; 16509766; 9655338,7,TRUE
MMP7,7174,MMP7,28447048; 27005479,4,TRUE
MMP9,7176,MMP9,25280384; 23010359; 16509766,7,TRUE
MMUT,7526,MMUT,31921599; 9503014,2,FALSE
MOG,7197,MOG,26805783,1,FALSE
MOGS,24862,MOGS,24303155,1,FALSE
MORN4,24001,MORN4,22347485,2,FALSE
MPL,7217,MPL,32581362,1,FALSE
MPO,7218,MPO,30795559; 25862415; 15600254; 15068388; 12694338; 10977809; 10691933; 10403936,18,TRUE
MPPED2,1180,MPPED2,36797372,2,FALSE
MPV17,7224,MPV17,1696177,1,FALSE
MRC1,7228,MRC1,29357411,1,FALSE
MS4A1,7315,MS4A1,32474245; 29344504,3,TRUE
MSN,7373,MSN,19252134,1,FALSE
MSR1,7376,MSR1,29357411,1,FALSE
MSX2,7392,MSX2,16420275,1,FALSE
MT-ATP6,7414,MT-ATP6,29224958; 25539907,2,FALSE
MT-CO1,7419,MT-CO1,29357411; 24178445,2,FALSE
MT-CYB,7427,MT-CYB,25539907,1,FALSE
MT-ND2,7456,MT-ND2,12533837,1,FALSE
MT-ND3,7458,MT-ND3,11532685,1,FALSE
MT-ND4,7459,MT-ND4,12533837; 11532685,2,FALSE
MT-ND5,7461,MT-ND5,31713837; 12533837,3,TRUE
MT-RNR2,7471,MT-RNR2,12533837,1,FALSE
MT-TL1,7490,MT-TL1,36865084; 36404555; 31214239; 29138824; 27683045,5,TRUE
MT-TT,7499,MT-TT,15385810,1,FALSE
MTFMT,29666,MTFMT,27393152,2,FALSE
MTHFR,7436,MTHFR,33271555; 32847529; 31924810; 31418317; 30320542; 29340279; 27871254; 26421528; 25529062; 24785111; 24261234; 22997914; 21613384; 21186995; 19967264; 19466593; 19520684; 19376104; 18974580; 16760910; 16158041; 16047261; 15618240; 15134466; 14737040; 12685244; 24122327; 12421498; 11287760; 10430972; 9264011,52,TRUE
MTOR,3942,MTOR,36745138; 36445479; 35328738; 35122417; 34607910; 34328226; 34259102; 34055783; 34090932; 32198276; 31668373; 31473186; 31488901; 31251475; 31186083; 36471606; 30588981; 30307110; 30197885; 29897930; 29600752; 29632324; 29093088; 28615245; 28353628; 28302901; 27921038; 27921039; 27356569; 27278932; 26909499; 26931735; 26693501; 26526985; 26564073; 27512785; 27512790; 26077033; 25957229; 25915482; 25573484; 25227171; 25123959; 24485027; 24246705; 24247793; 24184483; 24193408; 23428809; 26894018; 24058776; 21775207; 21625823; 21392577; 21345977; 21085109; 20642692; 20686448; 20581392; 20075061; 19917366; 19863783; 19765912; 19524688; 19285554; 19097356; 19176689; 18598780; 18677899; 17715262,90,TRUE
MTR,7468,MTR,16047261,1,FALSE
MTRR,7473,MTRR,29340279; 16047261; 15135249,5,TRUE
MUC1,7508,MUC1,36682497; 36531871; 36431026; 36170616; 36100708; 35643372; 35485766; 35099770; 34515170; 34098564; 33574344; 33532864; 33341352; 32451462; 31509055; 31488840; 31348885; 30467309; 30155326; 30049680; 29967284; 29784615; 29520014; 29436780; 29217307; 29156055; 29052568; 28648202; 28284384; 27036738; 27392076; 27157321; 26943180; 26872483; 25738250; 25168494; 24670410; 23396133; 17657103; 16164624; 15660329; 12832729; 11851379; 11576336; 11576337; 11261687; 10966501,73,TRUE
MUC13,7511,MUC13,26150607,1,FALSE
MUC4,7514,MUC4,36058644,1,FALSE
MUC5AC,7515,MUC5AC,33391746,1,FALSE
MUS81,29814,MUS81,35447109,1,FALSE
MUTYH,7527,MUTYH,32265040; 31924810,2,FALSE
MVK,7530,MVK,26794421,1,FALSE
MX1,7532,MX1,35817275,1,FALSE
MYC,7553,MYC,35981075; 34521872; 33202306; 32145315; 30388220; 28059119; 27730700; 27512785; 27512787; 25877301; 23418306; 22872635; 22142803; 18755075; 9497315; 1685280,19,TRUE
MYCN,7559,MYCN,24511118,1,FALSE
MYD88,7562,MYD88,36725383; 23844229,3,TRUE
MYH14,23212,MYH14,26776194; 20347641; 20309925; 23776349,4,TRUE
MYH9,7579,MYH9,36715773; 35404999; 34946941; 34394193; 20301740; 33377622; 33001861; 32873246; 32765897; 32011449; 31534799; 31384439; 31384440; 30916803; 30617524; 30340464; 29782633; 29665793; 29679756; 29532554; 28714588; 28682562; 27496447; 26776194; 26480254; 26343748; 25933006; 24658608; 24656038; 24551085; 24186861; 26015866; 23516419; 23438974; 23144074; 22956460; 22832513; 22614628; 22541678; 21968013; 21908426; 21849968; 21691125; 21698141; 21641755; 21537348; 21429915; 21516706; 21210153; 21074826; 20807613; 20688934; 20635188; 20668430; 20588287; 20492585; 20347641; 20200500; 20299374; 20309925; 20116156; 20144966; 20051853; 23776349; 19921264; 19860543; 19764949; 19838113; 19726116; 19728970; 19153477; 18923054; 18794856; 14635206; 14671068; 12819239,114,TRUE
MYOCD,16067,MYOCD,35005812,1,FALSE
MYRF,1181,MYRF,35120996; 15018634,2,FALSE
MZF1,13108,MZF1,15770226,1,FALSE
NACA,7629,NACA,15882268,1,FALSE
NADSYN1,29832,NADSYN1,28754147,1,FALSE
NAGLU,7632,NAGLU,33066744,1,FALSE
NAIP,7634,NAIP,36745138,4,TRUE
NAPRT,30450,NAPRT,27821631,1,FALSE
NAT2,7646,NAT2,7851073,1,FALSE
NAXE,18453,NAXE,36332927,2,FALSE
NCF1,7660,NCF1,24787605,1,FALSE
NCF2,7661,NCF2,28471497,2,FALSE
NCOR2,7673,NCOR2,35856462; 29687770,2,FALSE
NCR3,19077,NCR3,30226566,1,FALSE
NDFIP2,18537,NDFIP2,28798345,1,FALSE
NDN,7675,NDN,34521872,1,FALSE
NDUFA5,7688,NDUFA5,7940362,1,FALSE
NDUFAF6,28625,NDUFAF6,33283647; 27466185,3,TRUE
NEDD4,7727,NEDD4,28798345; 15930998,2,FALSE
NEDD4L,7728,NEDD4L,31993646,1,FALSE
NEDD9,7733,NEDD9,25139996,2,FALSE
NEIL1,18448,NEIL1,23595123,2,FALSE
NEIL2,18956,NEIL2,31904337,1,FALSE
NEK1,7744,NEK1,28710492,1,FALSE
NEK6,7749,NEK6,30111592,1,FALSE
NEK7,13386,NEK7,36745138; 26188091,2,FALSE
NEK8,13387,NEK8,36215968; 31635528; 31096956; 30111592; 26862157; 26697755; 26188091; 23418306; 23026745; 22106379; 20922698; 20652329; 19508969; 19118152; 18199800; 15674734,22,TRUE
NES,7756,NES,30193978,2,FALSE
NEUROD1,7762,NEUROD1,21521318; 15593029; 11272211,6,TRUE
NEUROG3,13806,NEUROG3,25715394,1,FALSE
NF1,7765,NF1,34797032; 32533764; 29079545; 18598780; 14743661; 12616676; 12524552,15,TRUE
NF2,7773,NF2,35122417; 12524552,2,FALSE
NFASC,29866,NFASC,12169872,1,FALSE
NFAT5,7774,NFAT5,29158465,3,TRUE
NFATC1,7775,NFATC1,29953444; 29779033; 27588450,3,TRUE
NFE2L2,7782,NFE2L2,36731435; 36745138; 35881855; 34455814; 34009558; 33094278; 27484495; 26974313; 23220723,13,TRUE
NFIL3,7787,NFIL3,36745138,2,FALSE
NFKB1,7794,NFKB1,36725383; 36745138; 33164551; 31382928; 30926358; 29601852; 26794449; 26678048; 25411248; 21300060; 20715116; 19943112; 10961869,18,TRUE
NFKB2,7795,NFKB2,26088875,1,FALSE
NFKBIA,7797,NFKBIA,36745138; 34127828; 29601852; 25411248,4,TRUE
NFKBIZ,29805,NFKBIZ,29601852,1,FALSE
NFYB,7805,NFYB,34089082,1,FALSE
NGF,7808,NGF,16138253,2,FALSE
NHERF1,11075,NHERF1,34721296; 18216150; 12169661,3,TRUE
NHERF2,11076,NHERF2,28495802; 12169661,2,FALSE
NID1,7821,NID1,36271454; 10571774,4,TRUE
NIPBL,28862,NIPBL,34394191,1,FALSE
NKIRAS1,17899,NKIRAS1,35738828,2,FALSE
NKX2-1,11825,NKX2-1,28648506,1,FALSE
NKX2-3,7836,NKX2-3,23064961,1,FALSE
NKX3-1,7838,NKX3-1,23064961,1,FALSE
NLRC4,16412,NLRC4,36745138,1,FALSE
NLRP1,14374,NLRP1,32020248; 29031829,2,FALSE
NLRP12,22938,NLRP12,32854642,1,FALSE
NLRP3,16400,NLRP3,36835594; 36745138; 34651582; 33994692; 33164551; 32020248; 29654216; 27819323; 22067846; 17278928,12,TRUE
NLRP5,21269,NLRP5,24864085; 14737040,2,FALSE
NME3,7851,NME3,30111592,2,FALSE
NME7,20461,NME7,33876560,1,FALSE
NMRK1,26057,NMRK1,31993563,1,FALSE
NMU,7859,NMU,32277301,1,FALSE
NOD2,5331,NOD2,36745138,1,FALSE
NOS1,7872,NOS1,11071967,1,FALSE
NOS1AP,16859,NOS1AP,33523862,2,FALSE
NOS2,7873,NOS2,20075701; 16148605; 14767013,4,TRUE
NOS3,7876,NOS3,35988586; 35747853; 34661767; 34545296; 33820928; 31261114; 30340464; 29524578; 27813552; 25612295; 25340172; 24995932; 24603156; 22997914; 22470539; 24551766; 21976276; 21127830; 20962522; 21054877; 20810793; 20005399; 19546528; 19468830; 19376104; 18629615; 16364824; 16148605; 15727257; 15385810; 15338496; 15287194; 12500225; 12077489; 11067831; 11071967,65,TRUE
NOTCH1,7881,NOTCH1,28871079; 27816064; 25380126; 22952000,7,TRUE
NOTCH2,7882,NOTCH2,34399559; 32772338; 27312922; 26697755; 23752887; 22952000,8,TRUE
NOTCH3,7883,NOTCH3,32141180; 22952000,3,TRUE
NOTCH4,7884,NOTCH4,28871079,2,FALSE
NOX1,7889,NOX1,21962117,1,FALSE
NOX4,7891,NOX4,21962117,1,FALSE
NPAS2,7895,NPAS2,24919398,1,FALSE
NPC1,7897,NPC1,36325261; 25771912,2,FALSE
NPC2,14537,NPC2,36325261,1,FALSE
NPHP1,7905,NPHP1,35676033; 35238134; 35140360; 34246230; 34153329; 34013113; 33512896; 33306870; 33323469; 32660933; 32574212; 32306954; 32173348; 32139166; 31922211; 31576025; 31523374; 31464256; 31345020; 31131822; 31096956; 30847201; 30087219; 29956005; 29949740; 29654215; 29146700; 20301500; 28624958; 28509138; 27004562; 26198798; 26037636; 25851290; 27625867; 24674142; 22654112; 22206729; 21866095; 21258817; 20922698; 20856870; 20652329; 20172860; 19778711; 19508969; 19118152; 18950740; 18633336; 18512082; 18218308; 18175055; 18054307; 18076122; 17855640; 17657103; 17603801; 17617513; 17513324; 17061121; 16522655; 16291722; 16155189; 15776426; 15659564; 14750102; 12832729; 12872123; 12647363; 11382680; 11261687; 11168925; 10966501; 10980528; 10839884; 9326933,101,TRUE
NPHP3,7907,NPHP3,35987473; 35140360; 35005812; 34013113; 33323469; 33024573; 32173348; 31635528; 31131822; 31096956; 30002499; 27461219; 24674142; 24178445; 23569556; 23418306; 22206729; 21866095; 20922698; 20652329; 20462968; 20007846; 19508969; 19303681; 19118152; 19177160; 18371931; 18218308; 18175055; 18076122; 17855640; 17617513; 17061121; 15776426; 14750102; 12872122; 12438707; 11261687; 11134256; 10966501,52,TRUE
NPHP4,19104,NPHP4,34591160; 34013113; 33512896; 31096956; 29520754; 25818963; 24674142; 23026745; 22654112; 22206729; 21866095; 21546380; 21555462; 21078623; 20922698; 20844548; 20652329; 20150540; 19508969; 19109428; 19118152; 18687878; 18218308; 18175055; 18076122; 17954299; 17855640; 17657103; 17617513; 17061121; 15776426; 15659564; 14750102; 12832729; 12872123,48,TRUE
NPHS1,7908,NPHS1,36800604; 36137753; 35755072; 35619972; 35174184; 34396835; 34031708; 33565430; 32604935; 31937846; 31732614; 31517150; 31400976; 30778115; 30691124; 30721404; 30193978; 30099615; 29959197; 29924795; 29663071; 29465426; 29474669; 29138824; 29127259; 29038887; 28921387; 28334007; 28059119; 28117080; 27932480; 27885584; 27573339; 26420286; 25711261; 25729976; 25635037; 25411248; 25145932; 24948143; 24902943; 24742477; 24472419; 24303155; 23949594; 23595123; 23468032; 22732337; 21696001; 21125408; 19956976; 21694920; 18614772; 18503012; 18436095; 18184729; 16316524; 16362719; 15780077; 15682315; 15338398; 15000849; 14730545; 14643126; 14570703; 12631336; 12619708; 12217865; 12224046; 11865096,97,TRUE
